time_utc,gage_height_m,gage_height_ft,gage_height_m_extra,gage_height_ft_extra
2019-02-24 00:00:00+00:00,0.6954886444500011,2.281786964257342,0.6954886444500011,2.281786964257342
2019-02-24 01:00:00+00:00,0.6949408378368429,2.279989698408628,0.6949408378368429,2.279989698408628
2019-02-24 02:00:00+00:00,0.6943930312236848,2.278192432559914,0.6943930312236848,2.278192432559914
2019-02-24 03:00:00+00:00,0.6949408378368429,2.279989698408628,0.6949408378368429,2.279989698408628
2019-02-24 04:00:00+00:00,0.6960364510631593,2.2835842301060554,0.6960364510631593,2.2835842301060554
2019-02-24 05:00:00+00:00,0.6976798709026336,2.2889760276521964,0.6976798709026336,2.2889760276521964
2019-02-24 06:00:00+00:00,0.69877548412895,2.2925705593496244,0.69877548412895,2.2925705593496244
2019-02-24 07:00:00+00:00,0.69877548412895,2.2925705593496244,0.69877548412895,2.2925705593496244
2019-02-24 08:00:00+00:00,0.6982276775157918,2.2907732935009104,0.6982276775157918,2.2907732935009104
2019-02-24 09:00:00+00:00,0.6971320642894755,2.287178761803483,0.6971320642894755,2.287178761803483
2019-02-24 10:00:00+00:00,0.6954886444500011,2.281786964257342,0.6954886444500011,2.281786964257342
2019-02-24 11:00:00+00:00,0.6943930312236848,2.278192432559914,0.6943930312236848,2.278192432559914
2019-02-24 12:00:00+00:00,0.6932974179973685,2.274597900862487,0.6932974179973685,2.274597900862487
2019-02-24 13:00:00+00:00,0.6927496113842104,2.272800635013773,0.6927496113842104,2.272800635013773
2019-02-24 14:00:00+00:00,0.6927496113842104,2.272800635013773,0.6927496113842104,2.272800635013773
2019-02-24 15:00:00+00:00,0.6932974179973685,2.274597900862487,0.6932974179973685,2.274597900862487
2019-02-24 16:00:00+00:00,0.6943930312236848,2.278192432559914,0.6943930312236848,2.278192432559914
2019-02-24 17:00:00+00:00,0.6960364510631593,2.2835842301060554,0.6960364510631593,2.2835842301060554
2019-02-24 18:00:00+00:00,0.6982276775157918,2.2907732935009104,0.6982276775157918,2.2907732935009104
2019-02-24 19:00:00+00:00,0.7009667105815824,2.299759622744479,0.7009667105815824,2.299759622744479
2019-02-24 20:00:00+00:00,0.7048013568736895,2.3123404836854755,0.7048013568736895,2.3123404836854755
2019-02-24 21:00:00+00:00,0.7097316163921128,2.328515876323899,0.7097316163921128,2.328515876323899
2019-02-24 22:00:00+00:00,0.7141140692973779,2.342894003113609,0.7141140692973779,2.342894003113609
2019-02-24 23:00:00+00:00,0.7179487155894848,2.3554748640546053,0.7179487155894848,2.3554748640546053
2019-02-25 00:00:00+00:00,0.72233116849475,2.3698529908443153,0.72233116849475,2.3698529908443153
2019-02-25 01:00:00+00:00,0.7272614280131732,2.386028383482739,0.7272614280131732,2.386028383482739
2019-02-25 02:00:00+00:00,0.7321916875315965,2.402203776121163,0.7321916875315965,2.402203776121163
2019-02-25 03:00:00+00:00,0.7387653668894941,2.423770966305728,0.7387653668894941,2.423770966305728
2019-02-25 04:00:00+00:00,0.7486258859263406,2.4561217515825753,0.7486258859263406,2.4561217515825753
2019-02-25 05:00:00+00:00,0.7612254380289779,2.497458866102992,0.7612254380289779,2.497458866102992
2019-02-25 06:00:00+00:00,0.7743727967447732,2.5405932464721217,0.7743727967447732,2.5405932464721217
