time_utc,gage_height_m,gage_height_ft,gage_height_m_extra,gage_height_ft_extra
2019-02-24 00:00:00+00:00,1.5857993652571294,5.2027539895102,1.5857993652571294,5.2027539895102
2019-02-24 01:00:00+00:00,1.583934432864832,5.196635444720255,1.583934432864832,5.196635444720255
2019-02-24 02:00:00+00:00,1.5820695004725347,5.19051689993031,1.5820695004725347,5.19051689993031
2019-02-24 03:00:00+00:00,1.5802045680802375,5.184398355140366,1.5802045680802375,5.184398355140366
2019-02-24 04:00:00+00:00,1.57833963568794,5.178279810350421,1.57833963568794,5.178279810350421
2019-02-24 05:00:00+00:00,1.5761017168171834,5.170937556602488,1.5761017168171834,5.170937556602488
2019-02-24 06:00:00+00:00,1.5738637979464265,5.163595302854554,1.5738637979464265,5.163595302854554
2019-02-24 07:00:00+00:00,1.5719988655541293,5.157476758064609,1.5719988655541293,5.157476758064609
2019-02-24 08:00:00+00:00,1.5701339331618318,5.151358213274664,1.5701339331618318,5.151358213274664
2019-02-24 09:00:00+00:00,1.568641987247994,5.146463377442709,1.568641987247994,5.146463377442709
2019-02-24 10:00:00+00:00,1.5667770548556967,5.140344832652764,1.5667770548556967,5.140344832652764
2019-02-24 11:00:00+00:00,1.565285108941859,5.1354499968208085,1.565285108941859,5.1354499968208085
2019-02-24 12:00:00+00:00,1.563793163028021,5.130555160988853,1.563793163028021,5.130555160988853
2019-02-24 13:00:00+00:00,1.5623012171141832,5.125660325156897,1.5623012171141832,5.125660325156897
2019-02-24 14:00:00+00:00,1.5608092712003454,5.120765489324941,1.5608092712003454,5.120765489324941
2019-02-24 15:00:00+00:00,1.5593173252865076,5.115870653492985,1.5593173252865076,5.115870653492985
2019-02-24 16:00:00+00:00,1.5578253793726697,5.110975817661029,1.5578253793726697,5.110975817661029
2019-02-24 17:00:00+00:00,1.556333433458832,5.106080981829074,1.556333433458832,5.106080981829074
2019-02-24 18:00:00+00:00,1.554841487544994,5.101186145997119,1.554841487544994,5.101186145997119
2019-02-24 19:00:00+00:00,1.553349541631156,5.096291310165162,1.553349541631156,5.096291310165162
2019-02-24 20:00:00+00:00,1.5522305821957778,5.092620183291196,1.5522305821957778,5.092620183291196
2019-02-24 21:00:00+00:00,1.5511116227603994,5.088949056417229,1.5511116227603994,5.088949056417229
2019-02-24 22:00:00+00:00,1.549992663325021,5.0852779295432615,1.549992663325021,5.0852779295432615
2019-02-24 23:00:00+00:00,1.5488737038896425,5.081606802669294,1.5488737038896425,5.081606802669294
2019-02-25 00:00:00+00:00,1.547754744454264,5.077935675795327,1.547754744454264,5.077935675795327
2019-02-25 01:00:00+00:00,1.5462627985404263,5.073040839963372,1.5462627985404263,5.073040839963372
2019-02-25 02:00:00+00:00,1.5447708526265884,5.068146004131417,1.5447708526265884,5.068146004131417
2019-02-25 03:00:00+00:00,1.5429059202342912,5.062027459341472,1.5429059202342912,5.062027459341472
2019-02-25 04:00:00+00:00,1.5414139743204534,5.057132623509516,1.5414139743204534,5.057132623509516
2019-02-25 05:00:00+00:00,1.5399220284066155,5.05223778767756,1.5399220284066155,5.05223778767756
2019-02-25 06:00:00+00:00,1.5384300824927777,5.0473429518456046,1.5384300824927777,5.0473429518456046
2019-02-25 07:00:00+00:00,1.5369381365789399,5.042448116013649,1.5369381365789399,5.042448116013649
2019-02-25 08:00:00+00:00,1.535446190665102,5.037553280181693,1.535446190665102,5.037553280181693
2019-02-25 09:00:00+00:00,1.5343272312297236,5.033882153307727,1.5343272312297236,5.033882153307727
2019-02-25 10:00:00+00:00,1.5328352853158858,5.028987317475771,1.5328352853158858,5.028987317475771
2019-02-25 11:00:00+00:00,1.5317163258805073,5.025316190601804,1.5317163258805073,5.025316190601804
2019-02-25 12:00:00+00:00,1.530597366445129,5.021645063727837,1.530597366445129,5.021645063727837
2019-02-25 13:00:00+00:00,1.529105420531291,5.016750227895881,1.529105420531291,5.016750227895881
2019-02-25 14:00:00+00:00,1.5279864610959126,5.013079101021914,1.5279864610959126,5.013079101021914
2019-02-25 15:00:00+00:00,1.5268675016605344,5.009407974147948,1.5268675016605344,5.009407974147948
2019-02-25 16:00:00+00:00,1.5253755557466964,5.004513138315991,1.5253755557466964,5.004513138315991
2019-02-25 17:00:00+00:00,1.5242565963113182,5.000842011442025,1.5242565963113182,5.000842011442025
2019-02-25 18:00:00+00:00,1.5220832481810087,4.993711603962181,1.5220832481810087,4.993711603962181
2019-02-25 19:00:00+00:00,1.5242565963113182,5.000842011442025,1.5242565963113182,5.000842011442025
2019-02-25 20:00:00+00:00,1.525002569268237,5.003289429358002,1.525002569268237,5.003289429358002
2019-02-25 21:00:00+00:00,1.5246295827897776,5.002065720400013,1.5246295827897776,5.002065720400013
2019-02-25 22:00:00+00:00,1.525002569268237,5.003289429358002,1.525002569268237,5.003289429358002
2019-02-25 23:00:00+00:00,1.5276134746174532,5.011855392063925,1.5276134746174532,5.011855392063925
2019-02-26 00:00:00+00:00,1.5358191771435614,5.038776989139682,1.5358191771435614,5.038776989139682
2019-02-26 01:00:00+00:00,1.5440248796696696,5.065698586215439,1.5440248796696696,5.065698586215439
2019-02-26 02:00:00+00:00,1.5675230278126158,5.142792250568743,1.5675230278126158,5.142792250568743
2019-02-26 03:00:00+00:00,1.599972851438589,5.24925492991378,1.599972851438589,5.24925492991378
2019-02-26 04:00:00+00:00,1.644358242375265,5.3948762959144645,1.644358242375265,5.3948762959144645
2019-02-26 05:00:00+00:00,1.697695308794968,5.569866676906883,1.697695308794968,5.569866676906883
2019-02-26 06:00:00+00:00,1.769681699137644,5.806042505798748,1.769681699137644,5.806042505798748
2019-02-26 07:00:00+00:00,1.8427217823751065,6.045675332487544,1.8427217823751065,6.045675332487544
2019-02-26 08:00:00+00:00,1.9086668589673068,6.262030577574299,1.9086668589673068,6.262030577574299
2019-02-26 09:00:00+00:00,1.9866285939607526,6.517810556210196,1.9866285939607526,6.517810556210196
2019-02-26 10:00:00+00:00,2.0569700089924328,6.748589484302733,2.0569700089924328,6.748589484302733
2019-02-26 11:00:00+00:00,2.1111915164126867,6.926481574707399,2.1111915164126867,6.926481574707399
2019-02-26 12:00:00+00:00,2.142853413723393,7.0303591938802565,2.142853413723393,7.0303591938802565
2019-02-26 13:00:00+00:00,2.1591204144037417,7.083728620392372,2.1591204144037417,7.083728620392372
2019-02-26 14:00:00+00:00,2.1588739446964635,7.082919992717946,2.1588739446964635,7.082919992717946
2019-02-26 15:00:00+00:00,2.1482757472835092,7.048149002717628,2.1482757472835092,7.048149002717628
2019-02-26 16:00:00+00:00,2.129363048629204,6.986099464464637,2.129363048629204,6.986099464464637
2019-02-26 17:00:00+00:00,2.1296561378585026,6.98706104333169,2.1296561378585026,6.98706104333169
2019-02-26 18:00:00+00:00,2.1556698385018493,7.072407832950407,2.1556698385018493,7.072407832950407
2019-02-26 19:00:00+00:00,2.20028085551917,7.218769442021514,2.20028085551917,7.218769442021514
2019-02-26 20:00:00+00:00,2.283094677164582,7.490468340628647,2.283094677164582,7.490468340628647
2019-02-26 21:00:00+00:00,2.3752743476865588,7.792895090863969,2.3752743476865588,7.792895090863969
2019-02-26 22:00:00+00:00,2.48208644167744,8.143328481313013,2.48208644167744,8.143328481313013
2019-02-26 23:00:00+00:00,2.5960172758956537,8.517117319449497,2.5960172758956537,8.517117319449497
2019-02-27 00:00:00+00:00,2.7384814096250008,8.984519347954087,2.7384814096250008,8.984519347954087
2019-02-27 01:00:00+00:00,2.8544531103482282,9.365003942554882,2.8544531103482282,9.365003942554882
2019-02-27 02:00:00+00:00,2.9701301439747265,9.744521781558042,2.9701301439747265,9.744521781558042
2019-02-27 03:00:00+00:00,3.1448754184240175,10.317833067782253,3.1448754184240175,10.317833067782253
2019-02-27 04:00:00+00:00,3.417063616502066,11.210838995564638,3.417063616502066,11.210838995564638
2019-02-27 05:00:00+00:00,3.7455380535231657,12.288511067520943,3.7455380535231657,12.288511067520943
2019-02-27 06:00:00+00:00,4.042228115864516,13.261903691652938,4.042228115864516,13.261903691652938
2019-02-27 07:00:00+00:00,4.234348688481273,13.892220551116898,4.234348688481273,13.892220551116898
2019-02-27 08:00:00+00:00,4.302807404041401,14.116822643475189,4.302807404041401,14.116822643475189
2019-02-27 09:00:00+00:00,4.2813857071460655,14.046541483433097,4.2813857071460655,14.046541483433097
2019-02-27 10:00:00+00:00,4.189106364581472,13.743787725173478,4.189106364581472,13.743787725173478
2019-02-27 11:00:00+00:00,4.0497685031811494,13.286642495976842,4.0497685031811494,13.286642495976842
2019-02-27 12:00:00+00:00,3.8822634269522784,12.737085141682114,3.8822634269522784,12.737085141682114
2019-02-27 13:00:00+00:00,3.7036344802305305,12.151032148119533,3.7036344802305305,12.151032148119533
2019-02-27 14:00:00+00:00,3.5226717041495763,11.557322233842095,3.5226717041495763,11.557322233842095
2019-02-27 15:00:00+00:00,3.3590932303982233,11.020647434019708,3.3590932303982233,11.020647434019708
2019-02-27 16:00:00+00:00,3.202875090913864,10.508120713273842,3.202875090913864,10.508120713273842
2019-02-27 17:00:00+00:00,3.0750609978343877,10.088783124134972,3.0750609978343877,10.088783124134972
2019-02-27 18:00:00+00:00,2.962965856393629,9.721016900290474,2.962965856393629,9.721016900290474
2019-02-27 19:00:00+00:00,2.872276459940226,9.423479500830291,2.872276459940226,9.423479500830291
2019-02-27 20:00:00+00:00,2.8020314939011746,9.193017006450729,2.8020314939011746,9.193017006450729
2019-02-27 21:00:00+00:00,2.748037228960709,9.015870462263452,2.748037228960709,9.015870462263452
2019-02-27 22:00:00+00:00,2.700639374103143,8.860365684132555,2.700639374103143,8.860365684132555
2019-02-27 23:00:00+00:00,2.6636067938865655,8.7388677136548,2.6636067938865655,8.7388677136548
