11463980,2019,6,12,396
11463980,2019,6,13,378
11463980,2019,6,14,364
11463980,2019,6,15,356
11463980,2019,6,16,351
11463980,2019,6,17,346
11463980,2019,6,18,337
11463980,2019,6,19,328
11463980,2019,6,20,319
11463980,2019,6,21,310
11463980,2019,6,22,296
11463980,2019,6,23,282
11463980,2019,6,24,267
11463980,2019,6,25,252
11463980,2019,6,26,241
11463980,2019,6,27,236
11463980,2019,6,28,232
11463980,2019,6,29,226
11463980,2019,6,30,222
11463980,2019,7,1,220
11463980,2019,7,2,213
11463980,2019,7,3,207
11463980,2019,7,4,207
11463980,2019,7,5,206
11463980,2019,7,6,202
11463980,2019,7,7,198
11463980,2019,7,8,196
11463980,2019,7,9,193
11463980,2019,7,10,187
11463980,2019,7,11,172
11463980,2019,7,12,165
11463980,2019,7,13,168
11463980,2019,7,14,166
11463980,2019,7,15,163
11463980,2019,7,16,160
11463980,2019,7,17,155
11463980,2019,7,18,156
11463980,2019,7,19,156
11463980,2019,7,20,156
11463980,2019,7,21,157
11463980,2019,7,22,153
11463980,2019,7,23,149
11463980,2019,7,24,145
11463980,2019,7,25,145
11463980,2019,7,26,148
11463980,2019,7,27,150
11463980,2019,7,28,149
11463980,2019,7,29,148
11463980,2019,7,30,147
11463980,2019,7,31,145
11463980,2019,8,1,143
11463980,2019,8,2,142
11463980,2019,8,3,140
11463980,2019,8,4,139
11463980,2019,8,5,142
11463980,2019,8,6,145
11463980,2019,8,7,144
11463980,2019,8,8,139
11463980,2019,8,9,141
11463980,2019,8,10,144
11463980,2019,8,11,147
11463980,2019,8,12,149
11463980,2019,8,13,150
11463980,2019,8,14,146
11463980,2019,8,15,142
11463980,2019,8,16,139
11463980,2019,8,17,142
11463980,2019,8,18,147
11463980,2019,8,19,153
11463980,2019,8,20,156
11463980,2019,8,21,155
11463980,2019,8,22,153
11463980,2019,8,23,151
11463980,2019,8,24,152
11463980,2019,8,25,153
11463980,2019,8,26,153
11463980,2019,8,27,149
11463980,2019,8,28,148
11463980,2019,8,29,145
11463980,2019,8,30,142
11463980,2019,8,31,145
11463980,2019,9,1,144
11463980,2019,9,2,146
11463980,2019,9,3,147
11463980,2019,9,4,146
11463980,2019,9,5,145
11463980,2019,9,6,146
11463980,2019,9,7,145
11463980,2019,9,8,148
11463980,2019,9,9,144
11463980,2019,9,10,142
11463980,2019,9,11,143
11463980,2019,9,12,142
11463980,2019,9,13,138
11463980,2019,9,14,139
11463980,2019,9,15,138
11463980,2019,9,16,142
11463980,2019,9,17,143
11463980,2019,9,18,145
11463980,2019,9,19,146
11463980,2019,9,20,146
11463980,2019,9,21,141
11463980,2019,9,22,144
11463980,2019,9,23,146
11463980,2019,9,24,143
11463980,2019,9,25,139
11463980,2019,9,26,139
11463980,2019,9,27,143
11463980,2019,9,28,144
11463980,2019,9,29,144
11463980,2019,9,30,147
11463980,2019,10,1,149
11463980,2019,10,2,148
11463980,2019,10,3,145
11463980,2019,10,4,147
11463980,2019,10,5,149
11463980,2019,10,6,151
11463980,2019,10,7,153
11463980,2019,10,8,152
11463980,2019,10,9,148
11463980,2019,10,10,146
11463980,2019,10,11,146
11463980,2019,10,12,156
11463980,2019,10,13,164
11463980,2019,10,14,168
11463980,2019,10,15,161
11463980,2019,10,16,153
11463980,2019,10,17,154
11463980,2019,10,18,154
11463980,2019,10,19,155
11463980,2019,10,20,158
11463980,2019,10,21,159
11463980,2019,10,22,158
11463980,2019,10,23,163
11463980,2019,10,24,163
11463980,2019,10,25,163
11463980,2019,10,26,163
11463980,2019,10,27,162
11463980,2019,10,28,167
11463980,2019,10,29,171
11463980,2019,10,30,174
11463980,2019,10,31,175
11463980,2019,11,1,176
11463980,2019,11,2,176
11463980,2019,11,3,174
11463980,2019,11,4,173
11463980,2019,11,5,174
11463980,2019,11,6,176
11463980,2019,11,7,176
11463980,2019,11,8,175
11463980,2019,11,9,174
11463980,2019,11,10,177
11463980,2019,11,11,180
11463980,2019,11,12,176
11463980,2019,11,13,176
11463980,2019,11,14,178
11463980,2019,11,15,179
11463980,2019,11,16,181
11463980,2019,11,17,184
11463980,2019,11,18,186
11463980,2019,11,19,185
11463980,2019,11,20,178
11463980,2019,11,21,175
11463980,2019,11,22,173
11463980,2019,11,23,176
11463980,2019,11,24,178
11463980,2019,11,25,177
11463980,2019,11,26,182
11463980,2019,11,27,195
11463980,2019,11,28,202
11463980,2019,11,29,198
11463980,2019,11,30,197
11463980,2019,12,1,261
11463980,2019,12,4,295
11463980,2019,12,5,257
11463980,2019,12,6,253
11463980,2020,1,5,383
11463980,2020,1,6,361
11463980,2020,1,7,342
11463980,2020,1,8,336
11463980,2020,1,9,345
11463980,2020,1,10,372
11463980,2020,1,11,384
11463980,2020,1,12,366
11463980,2020,1,13,360
11463980,2020,1,14,384
11463980,2020,2,11,392
11463980,2020,2,12,380
11463980,2020,2,13,369
11463980,2020,2,14,363
11463980,2020,2,15,355
11463980,2020,2,16,347
11463980,2020,2,17,341
11463980,2020,2,18,334
11463980,2020,2,19,328
11463980,2020,2,20,323
11463980,2020,2,21,318
11463980,2020,2,22,315
11463980,2020,2,23,311
11463980,2020,2,24,308
11463980,2020,2,25,304
11463980,2020,2,26,300
11463980,2020,2,27,296
11463980,2020,2,28,294
11463980,2020,2,29,291
11463980,2020,3,1,289
11463980,2020,3,2,286
11463980,2020,3,3,284
11463980,2020,3,4,289
11463980,2020,3,5,284
11463980,2020,3,6,284
11463980,2020,3,7,285
11463980,2020,3,8,282
11463980,2020,3,9,281
11463980,2020,3,10,279
11463980,2020,3,11,273
11463980,2020,3,12,266
11463980,2020,3,13,263
11463980,2020,3,14,263
11463980,2020,3,15,269
11463980,2020,3,16,282
11463980,2020,3,17,281
11463980,2020,3,18,275
11463980,2020,3,19,276
11463980,2020,3,20,276
11463980,2020,3,21,267
11463980,2020,3,22,259
11463980,2020,3,23,258
11463980,2020,3,24,265
11463980,2020,3,25,273
11463980,2020,3,26,268
11463980,2020,3,27,252
11463980,2020,3,28,247
11463980,2020,3,29,256
11463980,2020,3,30,260
11463980,2020,3,31,260
11463980,2020,4,1,258
11463980,2020,4,2,258
11463980,2020,4,3,242
11463980,2020,4,4,240
11463980,2020,4,5,272
11463980,2020,4,8,323
11463980,2020,4,9,296
11463980,2020,4,10,279
11463980,2020,4,11,264
11463980,2020,4,12,251
11463980,2020,4,13,246
11463980,2020,4,14,239
11463980,2020,4,15,229
11463980,2020,4,16,223
11463980,2020,4,17,218
11463980,2020,4,18,214
11463980,2020,4,19,205
11463980,2020,4,20,198
11463980,2020,4,21,193
11463980,2020,4,22,187
11463980,2020,4,23,180
11463980,2020,4,24,172
11463980,2020,4,25,167
11463980,2020,4,26,161
11463980,2020,4,27,156
11463980,2020,4,28,152
11463980,2020,4,29,150
11463980,2020,4,30,147
11463980,2020,5,1,144
11463980,2020,5,2,141
11463980,2020,5,3,140
11463980,2020,5,4,139
11463980,2020,5,5,133
11463980,2020,5,6,130
11463980,2020,5,7,127
11463980,2020,5,8,123
11463980,2020,5,9,121
11463980,2020,5,10,122
11463980,2020,5,11,129
11463980,2020,5,12,141
11463980,2020,5,13,159
11463980,2020,5,14,156
11463980,2020,5,15,149
11463980,2020,5,16,140
11463980,2020,5,17,146
11463980,2020,5,18,194
11463980,2020,5,19,271
11463980,2020,5,20,226
11463980,2020,5,21,195
11463980,2020,5,22,179
11463980,2020,5,23,165
11463980,2020,5,24,155
11463980,2020,5,25,147
11463980,2020,5,26,140
11463980,2020,5,27,134
11463980,2020,5,28,128
11463980,2020,5,29,124
11463980,2020,5,30,122
11463980,2020,5,31,122
11463980,2020,6,1,120
11463980,2020,6,2,118
11463980,2020,6,3,114
11463980,2020,6,4,108
11463980,2020,6,5,105
11463980,2020,6,6,103
11463980,2020,6,7,104
11463980,2020,6,8,104
11463980,2020,6,9,100
11463980,2020,6,10,96.9
11463980,2020,6,11,93.5
11463980,2020,6,12,90.9
11463980,2020,6,13,90.8
11463980,2020,6,14,91.7
11463980,2020,6,15,89.1
11463980,2020,6,16,85.2
11463980,2020,6,17,83.1
11463980,2020,6,18,78.7
11463980,2020,6,19,79.2
11463980,2020,6,20,84.2
11463980,2020,6,21,86.8
11463980,2020,6,22,84.9
11463980,2020,6,23,81.8
11463980,2020,6,24,81
11463980,2020,6,25,78.9
