id,ras_name,start,end
0,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_599.tif,20170829T002620,20170829T002645
1,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_129.tif,20170829T002620,20170829T002645
2,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_548.tif,20170829T002620,20170829T002645
3,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_410.tif,20170829T002620,20170829T002645
4,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_862.tif,20170829T002620,20170829T002645
5,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_366.tif,20170829T002620,20170829T002645
6,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_707.tif,20170829T002620,20170829T002645
7,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_242.tif,20170829T002620,20170829T002645
8,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_623.tif,20170829T002620,20170829T002645
9,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_184.tif,20170829T002620,20170829T002645
10,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_155.tif,20170829T002620,20170829T002645
11,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_293.tif,20170829T002620,20170829T002645
12,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_946.tif,20170829T002620,20170829T002645
13,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_534.tif,20170829T002620,20170829T002645
14,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_66.tif,20170829T002620,20170829T002645
15,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_990.tif,20170829T002620,20170829T002645
16,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_245.tif,20170829T002620,20170829T002645
17,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_183.tif,20170829T002620,20170829T002645
18,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_624.tif,20170829T002620,20170829T002645
19,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_152.tif,20170829T002620,20170829T002645
20,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_533.tif,20170829T002620,20170829T002645
21,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_941.tif,20170829T002620,20170829T002645
22,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_294.tif,20170829T002620,20170829T002645
23,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_819.tif,20170829T002620,20170829T002645
24,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_61.tif,20170829T002620,20170829T002645
25,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_239.tif,20170829T002620,20170829T002645
26,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_658.tif,20170829T002620,20170829T002645
27,flood_WM_S1A_IW_GRDH_1SDV_20170829T002620_20170829T002645_018131_01E74D_D734_crop_689.tif,20170829T002620,20170829T002645
