id,ras_name,start,end
0,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_454.tif,20190617T000301,20190617T000326
1,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_485.tif,20190617T000301,20190617T000326
2,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_322.tif,20190617T000301,20190617T000326
3,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_55.tif,20190617T000301,20190617T000326
4,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_84.tif,20190617T000301,20190617T000326
5,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_428.tif,20190617T000301,20190617T000326
6,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_667.tif,20190617T000301,20190617T000326
7,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_29.tif,20190617T000301,20190617T000326
8,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_206.tif,20190617T000301,20190617T000326
9,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_570.tif,20190617T000301,20190617T000326
10,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_111.tif,20190617T000301,20190617T000326
11,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_388.tif,20190617T000301,20190617T000326
12,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_9.tif,20190617T000301,20190617T000326
13,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_359.tif,20190617T000301,20190617T000326
14,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_660.tif,20190617T000301,20190617T000326
15,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_201.tif,20190617T000301,20190617T000326
16,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_577.tif,20190617T000301,20190617T000326
17,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_116.tif,20190617T000301,20190617T000326
18,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_453.tif,20190617T000301,20190617T000326
19,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_325.tif,20190617T000301,20190617T000326
20,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_482.tif,20190617T000301,20190617T000326
21,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_52.tif,20190617T000301,20190617T000326
22,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_83.tif,20190617T000301,20190617T000326
23,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_421.tif,20190617T000301,20190617T000326
24,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_386.tif,20190617T000301,20190617T000326
25,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_7.tif,20190617T000301,20190617T000326
26,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_357.tif,20190617T000301,20190617T000326
27,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_20.tif,20190617T000301,20190617T000326
28,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_579.tif,20190617T000301,20190617T000326
29,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_118.tif,20190617T000301,20190617T000326
30,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_612.tif,20190617T000301,20190617T000326
31,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_273.tif,20190617T000301,20190617T000326
32,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_505.tif,20190617T000301,20190617T000326
33,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_164.tif,20190617T000301,20190617T000326
34,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_615.tif,20190617T000301,20190617T000326
35,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_274.tif,20190617T000301,20190617T000326
36,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_502.tif,20190617T000301,20190617T000326
37,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_163.tif,20190617T000301,20190617T000326
38,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_381.tif,20190617T000301,20190617T000326
39,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_426.tif,20190617T000301,20190617T000326
40,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_731.tif,20190617T000301,20190617T000326
41,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_350.tif,20190617T000301,20190617T000326
42,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_669.tif,20190617T000301,20190617T000326
