id,ras_name,start,end
0,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_902.tif,20180919T231350,20180919T231415
1,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_570.tif,20180919T231350,20180919T231415
2,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_111.tif,20180919T231350,20180919T231415
3,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_1116.tif,20180919T231350,20180919T231415
4,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_667.tif,20180919T231350,20180919T231415
5,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_1201.tif,20180919T231350,20180919T231415
6,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_206.tif,20180919T231350,20180919T231415
7,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_428.tif,20180919T231350,20180919T231415
8,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_743.tif,20180919T231350,20180919T231415
9,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_46.tif,20180919T231350,20180919T231415
10,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_485.tif,20180919T231350,20180919T231415
11,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_322.tif,20180919T231350,20180919T231415
12,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_454.tif,20180919T231350,20180919T231415
13,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_826.tif,20180919T231350,20180919T231415
14,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_97.tif,20180919T231350,20180919T231415
15,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_792.tif,20180919T231350,20180919T231415
