id,ras_name,start,end
0,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_1257.tif,20190617T000416,20190617T000441
1,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_795.tif,20190617T000416,20190617T000441
2,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_821.tif,20190617T000416,20190617T000441
3,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_453.tif,20190617T000416,20190617T000441
4,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_1636.tif,20190617T000416,20190617T000441
5,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_1191.tif,20190617T000416,20190617T000441
6,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_1140.tif,20190617T000416,20190617T000441
7,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_60.tif,20190617T000416,20190617T000441
8,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_325.tif,20190617T000416,20190617T000441
9,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_482.tif,20190617T000416,20190617T000441
10,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_744.tif,20190617T000416,20190617T000441
11,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_1286.tif,20190617T000416,20190617T000441
12,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_1953.tif,20190617T000416,20190617T000441
13,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_1521.tif,20190617T000416,20190617T000441
14,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_1018.tif,20190617T000416,20190617T000441
15,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_1479.tif,20190617T000416,20190617T000441
16,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_979.tif,20190617T000416,20190617T000441
17,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_388.tif,20190617T000416,20190617T000441
18,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_359.tif,20190617T000416,20190617T000441
19,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_738.tif,20190617T000416,20190617T000441
20,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_1064.tif,20190617T000416,20190617T000441
21,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_201.tif,20190617T000416,20190617T000441
22,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_660.tif,20190617T000416,20190617T000441
23,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_1405.tif,20190617T000416,20190617T000441
24,flood_WM_S1A_IW_GRDH_1SDV_20190617T000416_20190617T000441_027712_0320C9_B9D7_crop_1877.tif,20190617T000416,20190617T000441
