id,ras_name,start,end
0,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_655.tif,20170829T002735,20170829T002800
1,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_234.tif,20170829T002735,20170829T002800
2,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_593.tif,20170829T002735,20170829T002800
3,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_930.tif,20170829T002735,20170829T002800
4,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_542.tif,20170829T002735,20170829T002800
5,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_684.tif,20170829T002735,20170829T002800
6,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_123.tif,20170829T002735,20170829T002800
7,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1452.tif,20170829T002735,20170829T002800
8,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1820.tif,20170829T002735,20170829T002800
9,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_868.tif,20170829T002735,20170829T002800
10,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1033.tif,20170829T002735,20170829T002800
11,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1794.tif,20170829T002735,20170829T002800
12,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_91.tif,20170829T002735,20170829T002800
13,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_40.tif,20170829T002735,20170829T002800
14,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1745.tif,20170829T002735,20170829T002800
15,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1483.tif,20170829T002735,20170829T002800
16,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1324.tif,20170829T002735,20170829T002800
17,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_629.tif,20170829T002735,20170829T002800
18,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1661.tif,20170829T002735,20170829T002800
19,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_248.tif,20170829T002735,20170829T002800
20,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1200.tif,20170829T002735,20170829T002800
21,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1576.tif,20170829T002735,20170829T002800
22,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_299.tif,20170829T002735,20170829T002800
23,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1117.tif,20170829T002735,20170829T002800
24,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_466.tif,20170829T002735,20170829T002800
25,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_814.tif,20170829T002735,20170829T002800
26,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1389.tif,20170829T002735,20170829T002800
27,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1739.tif,20170829T002735,20170829T002800
28,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_771.tif,20170829T002735,20170829T002800
29,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1358.tif,20170829T002735,20170829T002800
30,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_310.tif,20170829T002735,20170829T002800
31,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_189.tif,20170829T002735,20170829T002800
32,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1666.tif,20170829T002735,20170829T002800
33,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1207.tif,20170829T002735,20170829T002800
34,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1571.tif,20170829T002735,20170829T002800
35,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_539.tif,20170829T002735,20170829T002800
36,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1110.tif,20170829T002735,20170829T002800
37,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_158.tif,20170829T002735,20170829T002800
38,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_813.tif,20170829T002735,20170829T002800
39,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_461.tif,20170829T002735,20170829T002800
40,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1429.tif,20170829T002735,20170829T002800
41,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1048.tif,20170829T002735,20170829T002800
42,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1099.tif,20170829T002735,20170829T002800
43,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_776.tif,20170829T002735,20170829T002800
44,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_317.tif,20170829T002735,20170829T002800
45,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_652.tif,20170829T002735,20170829T002800
46,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_594.tif,20170829T002735,20170829T002800
47,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_233.tif,20170829T002735,20170829T002800
48,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_545.tif,20170829T002735,20170829T002800
49,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_937.tif,20170829T002735,20170829T002800
50,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_124.tif,20170829T002735,20170829T002800
51,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_683.tif,20170829T002735,20170829T002800
52,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1827.tif,20170829T002735,20170829T002800
53,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1455.tif,20170829T002735,20170829T002800
54,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1793.tif,20170829T002735,20170829T002800
55,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1034.tif,20170829T002735,20170829T002800
56,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_96.tif,20170829T002735,20170829T002800
57,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_47.tif,20170829T002735,20170829T002800
58,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1742.tif,20170829T002735,20170829T002800
59,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1323.tif,20170829T002735,20170829T002800
60,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1484.tif,20170829T002735,20170829T002800
61,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1668.tif,20170829T002735,20170829T002800
62,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_620.tif,20170829T002735,20170829T002800
63,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_187.tif,20170829T002735,20170829T002800
64,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_1209.tif,20170829T002735,20170829T002800
65,flood_WM_S1A_IW_GRDH_1SDV_20170829T002735_20170829T002800_018131_01E74D_B8C4_crop_241.tif,20170829T002735,20170829T002800
