id,ras_name,start,end
0,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_106.tif,20190617T000441,20190617T000506
1,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_211.tif,20190617T000441,20190617T000506
2,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_71.tif,20190617T000441,20190617T000506
3,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_76.tif,20190617T000441,20190617T000506
4,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_101.tif,20190617T000441,20190617T000506
5,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_216.tif,20190617T000441,20190617T000506
6,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_173.tif,20190617T000441,20190617T000506
7,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_78.tif,20190617T000441,20190617T000506
8,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_264.tif,20190617T000441,20190617T000506
9,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_218.tif,20190617T000441,20190617T000506
10,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_108.tif,20190617T000441,20190617T000506
11,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_174.tif,20190617T000441,20190617T000506
12,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_263.tif,20190617T000441,20190617T000506
13,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_36.tif,20190617T000441,20190617T000506
14,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_256.tif,20190617T000441,20190617T000506
15,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_190.tif,20190617T000441,20190617T000506
16,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_141.tif,20190617T000441,20190617T000506
17,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_251.tif,20190617T000441,20190617T000506
18,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_197.tif,20190617T000441,20190617T000506
19,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_146.tif,20190617T000441,20190617T000506
20,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_31.tif,20190617T000441,20190617T000506
21,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_2.tif,20190617T000441,20190617T000506
22,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_199.tif,20190617T000441,20190617T000506
23,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_43.tif,20190617T000441,20190617T000506
24,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_92.tif,20190617T000441,20190617T000506
25,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_148.tif,20190617T000441,20190617T000506
26,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_223.tif,20190617T000441,20190617T000506
27,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_134.tif,20190617T000441,20190617T000506
28,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_224.tif,20190617T000441,20190617T000506
29,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_38.tif,20190617T000441,20190617T000506
30,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_133.tif,20190617T000441,20190617T000506
31,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_5.tif,20190617T000441,20190617T000506
32,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_258.tif,20190617T000441,20190617T000506
33,flood_WM_S1A_IW_GRDH_1SDV_20190617T000441_20190617T000506_027712_0320C9_42BF_crop_44.tif,20190617T000441,20190617T000506
