id,ras_name,start,end
0,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_90.tif,20170829T002645,20170829T002710
1,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_41.tif,20170829T002645,20170829T002710
2,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_432.tif,20170829T002645,20170829T002710
3,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_395.tif,20170829T002645,20170829T002710
4,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_344.tif,20170829T002645,20170829T002710
5,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_260.tif,20170829T002645,20170829T002710
6,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_516.tif,20170829T002645,20170829T002710
7,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_177.tif,20170829T002645,20170829T002710
8,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_338.tif,20170829T002645,20170829T002710
9,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_267.tif,20170829T002645,20170829T002710
10,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_511.tif,20170829T002645,20170829T002710
11,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_170.tif,20170829T002645,20170829T002710
12,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_449.tif,20170829T002645,20170829T002710
13,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_498.tif,20170829T002645,20170829T002710
14,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_97.tif,20170829T002645,20170829T002710
15,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_46.tif,20170829T002645,20170829T002710
16,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_392.tif,20170829T002645,20170829T002710
17,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_435.tif,20170829T002645,20170829T002710
18,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_343.tif,20170829T002645,20170829T002710
19,flood_WM_S1A_IW_GRDH_1SDV_20170829T002645_20170829T002710_018131_01E74D_3220_crop_269.tif,20170829T002645,20170829T002710
