id,ras_name,start,end
0,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_824.tif,20190617T000301,20190617T000326
1,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_456.tif,20190617T000301,20190617T000326
2,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1276.tif,20190617T000301,20190617T000326
3,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1617.tif,20190617T000301,20190617T000326
4,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_790.tif,20190617T000301,20190617T000326
5,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_741.tif,20190617T000301,20190617T000326
6,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1161.tif,20190617T000301,20190617T000326
7,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_31.tif,20190617T000301,20190617T000326
8,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1500.tif,20190617T000301,20190617T000326
9,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_320.tif,20190617T000301,20190617T000326
10,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_487.tif,20190617T000301,20190617T000326
11,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_619.tif,20190617T000301,20190617T000326
12,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1039.tif,20190617T000301,20190617T000326
13,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1458.tif,20190617T000301,20190617T000326
14,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_278.tif,20190617T000301,20190617T000326
15,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1489.tif,20190617T000301,20190617T000326
16,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_858.tif,20190617T000301,20190617T000326
17,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_889.tif,20190617T000301,20190617T000326
18,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_665.tif,20190617T000301,20190617T000326
19,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1045.tif,20190617T000301,20190617T000326
20,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1383.tif,20190617T000301,20190617T000326
21,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1424.tif,20190617T000301,20190617T000326
22,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_204.tif,20190617T000301,20190617T000326
23,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_572.tif,20190617T000301,20190617T000326
24,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_900.tif,20190617T000301,20190617T000326
25,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1352.tif,20190617T000301,20190617T000326
26,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1733.tif,20190617T000301,20190617T000326
27,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1094.tif,20190617T000301,20190617T000326
28,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_113.tif,20190617T000301,20190617T000326
29,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1042.tif,20190617T000301,20190617T000326
30,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_662.tif,20190617T000301,20190617T000326
31,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_203.tif,20190617T000301,20190617T000326
32,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1423.tif,20190617T000301,20190617T000326
33,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1851.tif,20190617T000301,20190617T000326
34,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1384.tif,20190617T000301,20190617T000326
35,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1355.tif,20190617T000301,20190617T000326
36,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_907.tif,20190617T000301,20190617T000326
37,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_575.tif,20190617T000301,20190617T000326
38,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_114.tif,20190617T000301,20190617T000326
39,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1093.tif,20190617T000301,20190617T000326
40,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1734.tif,20190617T000301,20190617T000326
41,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_1271.tif,20190617T000301,20190617T000326
42,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_451.tif,20190617T000301,20190617T000326
43,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_823.tif,20190617T000301,20190617T000326
44,flood_WM_S1A_IW_GRDH_1SDV_20190617T000301_20190617T000326_027712_0320C9_9D85_crop_797.tif,20190617T000301,20190617T000326
