id,ras_name,start,end
0,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_123.tif,20180919T231350,20180919T231415
1,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_16.tif,20180919T231350,20180919T231415
2,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_158.tif,20180919T231350,20180919T231415
3,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_189.tif,20180919T231350,20180919T231415
4,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_124.tif,20180919T231350,20180919T231415
5,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_11.tif,20180919T231350,20180919T231415
6,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_156.tif,20180919T231350,20180919T231415
7,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_187.tif,20180919T231350,20180919T231415
8,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_63.tif,20180919T231350,20180919T231415
9,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_18.tif,20180919T231350,20180919T231415
10,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_151.tif,20180919T231350,20180919T231415
11,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_180.tif,20180919T231350,20180919T231415
12,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_64.tif,20180919T231350,20180919T231415
13,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_118.tif,20180919T231350,20180919T231415
14,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_51.tif,20180919T231350,20180919T231415
15,flood_WM_S1A_IW_GRDH_1SDV_20180919T231350_20180919T231415_023774_0297CC_B86C_crop_164.tif,20180919T231350,20180919T231415
