11463000,1998,2,2,7000
11463000,1998,2,3,21800
11463000,1998,2,4,10500
11463000,1998,2,5,12800
11463000,1998,2,6,21300
11463000,1998,2,7,16700
11463000,1998,2,8,13600
11463000,1998,2,9,9290
11463000,1998,2,10,7850
11463000,1998,2,11,7370
11463000,1998,2,12,7450
11463000,1998,2,13,7150
11463000,1998,2,14,7540
11463000,1998,2,15,9000
11463000,1998,2,16,9500
11463000,1998,2,17,9550
11463000,1998,2,18,8020
11463000,1998,2,19,11900
11463000,1998,2,20,9980
11463000,1998,2,21,14300
11463000,1998,2,22,9300
11463000,1998,2,23,8830
11463000,1998,2,24,8240
11463000,1998,2,25,7460
11463000,1998,2,26,6430
11463000,1998,2,27,4030
11463000,1998,2,28,2680
