11465700,2022,12,29,14.7
11465700,2022,12,30,68
11465700,2022,12,31,124
11465700,2023,1,1,43.6
11465700,2023,1,2,18.3
11465700,2023,1,3,37.9
11465700,2023,1,4,146
11465700,2023,1,5,213
11465700,2023,1,6,62.8
11465700,2023,1,7,46.5
11465700,2023,1,8,194
11465700,2023,1,9,355
11465700,2023,1,10,134
11465700,2023,1,11,89.1
11465700,2023,1,12,68.8
11465700,2023,1,13,103
11465700,2023,1,14,219
11465700,2023,1,15,100
11465700,2023,1,16,78.7
11465700,2023,1,17,27.3
11465700,2023,1,18,13
11465700,2023,1,19,15
11465700,2023,1,20,9.11
