11466200,2022,12,29,173
11466200,2022,12,30,663
11466200,2022,12,31,1170
11466200,2023,1,1,385
11466200,2023,1,2,243
11466200,2023,1,3,203
11466200,2023,1,4,743
11466200,2023,1,5,1820
11466200,2023,1,6,828
11466200,2023,1,7,503
11466200,2023,1,8,1080
11466200,2023,1,9,2330
11466200,2023,1,10,1210
11466200,2023,1,11,771
11466200,2023,1,12,609
11466200,2023,1,13,848
11466200,2023,1,14,1610
11466200,2023,1,15,1030
11466200,2023,1,16,701
11466200,2023,1,17,385
11466200,2023,1,18,292
11466200,2023,1,19,256
11466200,2023,1,20,180
