11463170,2022,12,29,74.4
11463170,2022,12,30,335
11463170,2022,12,31,319
11463170,2023,1,1,191
11463170,2023,1,2,119
11463170,2023,1,3,81.8
11463170,2023,1,4,332
11463170,2023,1,5,495
11463170,2023,1,6,342
11463170,2023,1,7,371
11463170,2023,1,8,722
11463170,2023,1,9,955
11463170,2023,1,10,690
11463170,2023,1,11,721
11463170,2023,1,12,599
11463170,2023,1,13,593
11463170,2023,1,14,881
11463170,2023,1,15,480
11463170,2023,1,16,311
11463170,2023,1,17,217
11463170,2023,1,18,182
11463170,2023,1,19,179
11463170,2023,1,20,135
