time_utc,gage_height_m,gage_height_ft,gage_height_m_extra,gage_height_ft_extra
2019-02-24 00:00:00+00:00,0.40399175826492006,1.3254323201858804,0.40399175826492006,1.3254323201858804
2019-02-24 01:00:00+00:00,0.40399175826492006,1.3254323201858804,0.40399175826492006,1.3254323201858804
2019-02-24 02:00:00+00:00,0.40248720950298933,1.3204961364257874,0.40248720950298933,1.3204961364257874
2019-02-24 03:00:00+00:00,0.40121412978135557,1.3163193655518626,0.40121412978135557,1.3163193655518626
2019-02-24 04:00:00+00:00,0.4003461208802417,1.313471567228732,0.4003461208802417,1.313471567228732
2019-02-24 05:00:00+00:00,0.39930451019890495,1.3100542092409753,0.39930451019890495,1.3100542092409753
2019-02-24 06:00:00+00:00,0.39820503225749404,1.3064469980316766,0.39820503225749404,1.3064469980316766
2019-02-24 07:00:00+00:00,0.39779996143697416,1.3051180254808823,0.39779996143697416,1.3051180254808823
2019-02-24 08:00:00+00:00,0.3974527578765286,1.30397890615163,0.3974527578765286,1.30397890615163
2019-02-24 09:00:00+00:00,0.39658474897541474,1.3011311078284997,0.39658474897541474,1.3011311078284997
2019-02-24 10:00:00+00:00,0.3957167400743008,1.298283309505369,0.3957167400743008,1.298283309505369
2019-02-24 11:00:00+00:00,0.39490659843326115,1.2956253644037805,0.39490659843326115,1.2956253644037805
2019-02-24 12:00:00+00:00,0.3941543240522958,1.2931572725237341,0.3941543240522958,1.2931572725237341
2019-02-24 13:00:00+00:00,0.3934020496713304,1.2906891806436878,0.3934020496713304,1.2906891806436878
2019-02-24 14:00:00+00:00,0.3927655098105135,1.288600795206725,0.3927655098105135,1.288600795206725
2019-02-24 15:00:00+00:00,0.39230257172991945,1.287081969434389,0.39230257172991945,1.287081969434389
2019-02-24 16:00:00+00:00,0.39166603186910254,1.2849935839974265,0.39166603186910254,1.2849935839974265
2019-02-24 17:00:00+00:00,0.39091375748813717,1.2825254921173799,0.39091375748813717,1.2825254921173799
2019-02-24 18:00:00+00:00,0.3901036158470975,1.2798675470157914,0.3901036158470975,1.2798675470157914
2019-02-24 19:00:00+00:00,0.38935134146613215,1.277399455135745,0.38935134146613215,1.277399455135745
2019-02-24 20:00:00+00:00,0.38871480160531524,1.2753110696987824,0.38871480160531524,1.2753110696987824
2019-02-24 21:00:00+00:00,0.3882518635247212,1.2737922439264462,0.3882518635247212,1.2737922439264462
2019-02-24 22:00:00+00:00,0.38773105818405285,1.272083564932568,0.38773105818405285,1.272083564932568
2019-02-24 23:00:00+00:00,0.3872102528433845,1.2703748859386896,0.3872102528433845,1.2703748859386896
2019-02-25 00:00:00+00:00,0.3869209165430132,1.2694256198309795,0.3869209165430132,1.2694256198309795
2019-02-25 01:00:00+00:00,0.3868051820228647,1.2690459133878953,0.3868051820228647,1.2690459133878953
2019-02-25 02:00:00+00:00,0.3868630492829389,1.2692357666094374,0.3868630492829389,1.2692357666094374
2019-02-25 03:00:00+00:00,0.3869787838030875,1.2696154730525215,0.3869787838030875,1.2696154730525215
2019-02-25 04:00:00+00:00,0.3871523855833102,1.2701850327171476,0.3871523855833102,1.2701850327171476
2019-02-25 05:00:00+00:00,0.38726812010345874,1.2705647391602315,0.38726812010345874,1.2705647391602315
2019-02-25 06:00:00+00:00,0.38738385462360725,1.2709444456033157,0.38738385462360725,1.2709444456033157
2019-02-25 07:00:00+00:00,0.38755745640383005,1.2715140052679417,0.38755745640383005,1.2715140052679417
2019-02-25 08:00:00+00:00,0.388656934345241,1.2751212164772405,0.388656934345241,1.2751212164772405
