2022-12-29 08:00:00,2.700528
2022-12-29 08:15:00,2.68224
2022-12-29 08:30:00,2.667
2022-12-29 08:45:00,2.648712
2022-12-29 09:00:00,2.630424
2022-12-29 09:15:00,2.615184
2022-12-29 09:30:00,2.599944
2022-12-29 09:45:00,2.587752
2022-12-29 10:00:00,2.572512
2022-12-29 10:15:00,2.557272
2022-12-29 10:30:00,2.54508
2022-12-29 10:45:00,2.535936
2022-12-29 11:00:00,2.523744
2022-12-29 11:15:00,2.508504
2022-12-29 11:30:00,2.49936
2022-12-29 11:45:00,2.493264
2022-12-29 12:00:00,2.487168
2022-12-29 12:15:00,2.471928
2022-12-29 12:30:00,2.462784
2022-12-29 12:45:00,2.456688
2022-12-29 13:00:00,2.450592
2022-12-29 13:15:00,2.441448
2022-12-29 13:30:00,2.435352
2022-12-29 13:45:00,2.426208
2022-12-29 14:00:00,2.42316
2022-12-29 14:15:00,2.417064
2022-12-29 14:30:00,2.410968
2022-12-29 14:45:00,2.40792
2022-12-29 15:00:00,2.398776
2022-12-29 15:15:00,2.395728
2022-12-29 15:30:00,2.383536
2022-12-29 15:45:00,2.374392
2022-12-29 16:00:00,2.374392
2022-12-29 16:15:00,2.365248
2022-12-29 16:30:00,2.359152
2022-12-29 16:45:00,2.350008
2022-12-29 17:00:00,2.34696
2022-12-29 17:15:00,2.340864
2022-12-29 17:30:00,2.334768
2022-12-29 17:45:00,2.33172
2022-12-29 18:00:00,2.328672
2022-12-29 18:15:00,2.319528
2022-12-29 18:30:00,2.313432
2022-12-29 18:45:00,2.310384
2022-12-29 19:00:00,2.307336
2022-12-29 19:15:00,2.304288
2022-12-29 19:30:00,2.298192
2022-12-29 19:45:00,2.292096
2022-12-29 20:00:00,2.292096
2022-12-29 20:15:00,2.292096
2022-12-29 20:30:00,2.289048
2022-12-29 20:45:00,2.282952
2022-12-29 21:00:00,2.279904
2022-12-29 21:15:00,2.276856
2022-12-29 21:30:00,2.27076
2022-12-29 21:45:00,2.264664
2022-12-29 22:00:00,2.261616
2022-12-29 22:15:00,2.261616
2022-12-29 22:30:00,2.25552
2022-12-29 22:45:00,2.252472
2022-12-29 23:00:00,2.252472
2022-12-29 23:15:00,2.249424
2022-12-29 23:30:00,2.246376
2022-12-29 23:45:00,2.246376
2022-12-30,2.246376
2022-12-30 00:15:00,2.24028
2022-12-30 00:30:00,2.237232
2022-12-30 00:45:00,2.234184
2022-12-30 01:00:00,2.237232
2022-12-30 01:15:00,2.234184
2022-12-30 01:30:00,2.228088
2022-12-30 01:45:00,2.231136
2022-12-30 02:00:00,2.228088
2022-12-30 02:15:00,2.221992
2022-12-30 02:30:00,2.218944
2022-12-30 02:45:00,2.218944
2022-12-30 03:00:00,2.215896
