11465660,2022,12,29,0.226534772736
11465660,2022,12,30,3.228120511488
11465660,2022,12,31,4.445744914944
11465660,2023,1,1,0.6739409488896
11465660,2023,1,2,0.5578418778624
11465660,2023,1,3,0.4077625909248
11465660,2023,1,4,3.284754204672
11465660,2023,1,5,5.040398693376
11465660,2023,1,6,1.0703768011776
11465660,2023,1,7,0.7815449659392
11465660,2023,1,8,3.029902585344
11465660,2023,1,9,7.050894801408
11465660,2023,1,10,2.6447934716928
11465660,2023,1,11,2.2625160427008
11465660,2023,1,12,1.387525483008
11465660,2023,1,13,2.888318352384
11465660,2023,1,14,5.408517699072
11465660,2023,1,15,2.97326889216
11465660,2023,1,16,2.321981420544
11465660,2023,1,17,0.750396434688
11465660,2023,1,18,0.5748319858176
11465660,2023,1,19,0.552178508544
11465660,2023,1,20,0.3341387897856
