11465200,2022,12,29,NA
11465200,2022,12,30,NA
11465200,2022,12,31,NA
11465200,2023,1,1,NA
11465200,2023,1,2,NA
11465200,2023,1,3,NA
11465200,2023,1,4,NA
11465200,2023,1,5,NA
11465200,2023,1,6,NA
11465200,2023,1,7,NA
11465200,2023,1,8,NA
11465200,2023,1,9,NA
11465200,2023,1,10,NA
11465200,2023,1,11,NA
11465200,2023,1,12,NA
11465200,2023,1,13,NA
11465200,2023,1,14,NA
11465200,2023,1,15,NA
11465200,2023,1,16,NA
11465200,2023,1,17,NA
11465200,2023,1,18,NA
11465200,2023,1,19,NA
11465200,2023,1,20,NA
